SCLY	22.57770841	23.32786522	28.32242539	26.53881011	23.70862011
UIMC1	21.21121874	19.79807463	19.84108978	19.27798883	22.25721431
SUV39H2	21.89763019	20.736449	24.28855753	19.58369432	17.38313894
UBXN4	21.15684412	23.5025173	25.91943514	25.75174756	26.17010708
ACBD3	20.28410226	21.99641728	26.04741337	26.81958117	23.76769479
NDUFAF1	19.86205765	21.65407875	23.9377769	25.44616432	23.7057759
ACADL	26.99625746	25.52085271	31.03623284	32.08622848	29.91370654
UAP1	18.70769278	18.67079799	25.28453894	23.52850383	21.1402113
CD1D1	23.4849292	25.49054026	25.58474329	26.08764155	23.66231731
POLE3	23.71481577	19.09437413	24.16092584	22.61193816	23.38205416
MANBA	23.8966141	24.01410094	24.97731736	23.84316438	25.77846302
FAHD2	26.45233654	24.77700849	27.58383994	28.81240712	29.39809373
TGFBR3	16.95788423	20.66899662	19.7689322	20.74960186	18.89903528
ZNF326	28.7558591	29.11867316	21.3934643	24.08586021	29.43787615
NA..43	22.60927998	20.74451935	22.37599738	21.23380046	22.58361926
ABTB1	14.431881666666664	16.60230741	19.12310848	17.89184896	17.93324689
FLT1	19.58723363	20.00250876	22.05956528	19.99838246	22.5246596
FAM126A	20.59039791	22.22723312	18.46375983	21.2364306	23.55145117
LRP6	17.98643649	19.7702719	17.49475404	20.50271237	18.63328972
MARK2	20.7710453	21.43150424	20.46951165	21.54439332	23.03967496
PLBD1	25.76994055	24.69125711	26.2785432	25.61051375	27.40900306
ULK1	16.506574999999998	17.71653146	20.23969758	17.99314295	18.35445171
CMAS	28.89853538	27.43793567	25.50115083	24.59217785	31.48433372
BC017158	17.034817225	20.71196351	24.30514725	24.60918962	22.14898574
ABCG2	23.52540049	29.35258143	24.85452758	28.84977589	27.56070659
NSMCE1	24.75608192	22.78516528	19.78385672	19.44597063	23.24926351
IL4I1	21.28968403	19.5515562	21.16521187	21.24771489	20.59240685
ERI1	25.43227507	23.58313707	19.01838222	19.54903821	21.776468865555554
SARAF	17.98087034	22.75633663	24.51062807	24.52575885	22.97054917
